age;job;marital;education;default;balance;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;deposit
51;blue-collar;married;basic.4y;no;1430;yes;no;telephone;may;fri;153;1;91;0;nonexistent;no
35;blue-collar;married;professional.course;no;6831;yes;yes;telephone;may;fri;65;1;-1;0;nonexistent;no
55;technician;single;university.degree;unknown;664;yes;no;telephone;may;fri;390;1;-1;0;nonexistent;no
32;services;single;professional.course;no;49;yes;yes;telephone;may;fri;249;1;-1;0;nonexistent;no
42;blue-collar;married;basic.9y;unknown;604;no;no;telephone;may;fri;31;1;495;0;nonexistent;no
42;admin.;divorced;university.degree;no;931;no;yes;telephone;may;fri;161;1;-1;0;nonexistent;no
57;blue-collar;divorced;unknown;unknown;699;yes;no;telephone;may;fri;369;1;-1;0;nonexistent;no
57;admin.;divorced;high.school;no;212;no;no;telephone;may;fri;162;1;-1;0;nonexistent;no
46;blue-collar;married;basic.9y;no;362;yes;no;telephone;may;fri;118;1;-1;0;nonexistent;no
42;admin.;divorced;university.degree;no;2667;yes;no;telephone;may;fri;397;1;-1;0;nonexistent;no
38;blue-collar;married;basic.9y;no;-754;yes;no;telephone;may;fri;227;1;-1;0;nonexistent;no
31;technician;single;university.degree;no;517;yes;no;telephone;may;fri;7;1;-1;0;nonexistent;no
44;admin.;married;high.school;no;258;no;no;telephone;may;fri;465;1;-1;0;nonexistent;no
28;blue-collar;single;basic.9y;unknown;3140;no;yes;telephone;may;fri;137;1;98;0;nonexistent;no
29;admin.;single;university.degree;no;658;no;no;telephone;may;fri;98;1;-1;0;nonexistent;no
56;retired;married;basic.4y;no;255;yes;no;telephone;may;fri;665;1;183;0;nonexistent;no
47;management;married;university.degree;no;5350;yes;yes;telephone;may;fri;80;1;-1;0;nonexistent;no
26;student;single;basic.9y;unknown;9756;yes;yes;telephone;may;fri;164;1;95;0;nonexistent;no
39;management;married;university.degree;no;3646;yes;yes;telephone;may;fri;145;1;286;0;nonexistent;no
51;services;married;unknown;unknown;368;no;no;telephone;may;fri;25;2;87;0;nonexistent;no
54;technician;single;university.degree;unknown;1;no;no;telephone;may;fri;187;1;253;0;nonexistent;no
42;unemployed;married;basic.9y;no;1435;yes;yes;telephone;may;fri;76;2;-1;0;nonexistent;no
57;blue-collar;married;basic.4y;unknown;122;yes;yes;telephone;may;fri;163;2;-1;0;nonexistent;no
27;blue-collar;married;basic.9y;no;2027;yes;yes;telephone;may;fri;152;2;-1;0;nonexistent;no
27;technician;single;professional.course;no;496;yes;no;telephone;may;fri;27;1;-1;0;nonexistent;no
59;technician;divorced;university.degree;no;83;no;no;telephone;may;fri;281;2;-1;0;nonexistent;no
47;blue-collar;divorced;basic.9y;unknown;467;yes;no;telephone;may;fri;567;3;-1;0;nonexistent;no
43;admin.;married;professional.course;no;0;no;no;telephone;may;fri;284;2;-1;0;nonexistent;no
36;blue-collar;married;basic.6y;unknown;471;no;no;telephone;may;fri;378;2;293;0;nonexistent;no
47;management;divorced;basic.6y;unknown;5715;yes;yes;telephone;may;fri;353;1;181;0;nonexistent;no
38;blue-collar;married;basic.9y;no;-389;no;no;telephone;may;fri;83;2;-1;0;nonexistent;no
38;entrepreneur;married;basic.9y;no;364;no;no;telephone;may;fri;104;1;123;0;nonexistent;no
33;blue-collar;married;basic.9y;no;25;yes;no;telephone;may;fri;50;3;351;0;nonexistent;no
43;entrepreneur;married;basic.9y;unknown;3450;yes;no;telephone;may;fri;536;2;183;0;nonexistent;no
39;blue-collar;married;unknown;no;2374;no;no;telephone;may;fri;496;4;183;0;nonexistent;no
41;technician;single;professional.course;no;5514;no;no;telephone;may;fri;139;2;182;0;nonexistent;no
37;blue-collar;single;unknown;no;455;no;no;telephone;may;fri;122;5;36;0;nonexistent;no
32;blue-collar;married;basic.9y;no;739;yes;no;telephone;may;fri;59;3;-1;0;nonexistent;no
46;management;married;university.degree;no;336;yes;no;telephone;may;fri;258;5;-1;0;nonexistent;no
49;entrepreneur;married;university.degree;no;436;no;no;telephone;may;fri;110;1;-1;0;nonexistent;no
33;services;single;high.school;no;536;yes;no;telephone;may;fri;466;2;-1;0;nonexistent;no
42;admin.;divorced;university.degree;no;0;no;no;telephone;may;fri;254;1;182;0;nonexistent;no
23;services;married;basic.9y;no;0;yes;no;telephone;may;fri;250;1;-1;0;nonexistent;no
28;services;married;high.school;no;1181;yes;no;telephone;may;fri;79;1;189;0;nonexistent;no
39;blue-collar;married;basic.9y;unknown;265;no;no;telephone;may;fri;563;1;-1;0;nonexistent;no
36;admin.;married;high.school;unknown;2573;yes;no;telephone;may;fri;147;14;-1;0;nonexistent;no
27;technician;married;university.degree;no;-537;no;no;telephone;may;fri;125;3;-1;0;nonexistent;no
37;entrepreneur;married;basic.6y;unknown;1128;unknown;unknown;telephone;may;fri;71;1;290;0;nonexistent;no
49;housemaid;married;basic.4y;no;2780;no;no;telephone;may;fri;556;1;-1;0;nonexistent;no
55;blue-collar;married;basic.4y;no;405;no;yes;telephone;may;fri;119;1;95;0;nonexistent;no
42;management;married;unknown;unknown;706;no;no;telephone;may;fri;456;2;-1;0;nonexistent;no
38;services;married;high.school;no;2661;no;yes;telephone;may;fri;268;1;-1;0;nonexistent;no
29;services;single;university.degree;no;2734;no;no;telephone;may;fri;332;1;-1;0;nonexistent;no
28;blue-collar;single;basic.6y;unknown;196;unknown;unknown;telephone;may;fri;159;2;-1;0;nonexistent;no
36;admin.;single;high.school;no;533;no;yes;telephone;may;fri;148;2;90;0;nonexistent;no
51;blue-collar;single;basic.4y;unknown;6728;no;no;telephone;may;fri;448;1;-1;0;nonexistent;no
58;admin.;married;university.degree;no;1227;no;yes;telephone;may;fri;160;1;341;0;nonexistent;no
45;technician;married;university.degree;no;5;yes;no;telephone;may;fri;240;1;-1;0;nonexistent;no
27;blue-collar;single;basic.9y;unknown;197;yes;no;telephone;may;fri;115;4;-1;0;nonexistent;no
35;admin.;married;high.school;unknown;13;no;no;telephone;may;fri;290;3;-1;0;nonexistent;no
37;blue-collar;single;basic.9y;unknown;284;yes;no;telephone;may;fri;140;2;-1;0;nonexistent;no
43;blue-collar;married;basic.6y;unknown;33;yes;no;telephone;may;fri;57;4;-1;0;nonexistent;no
40;blue-collar;married;basic.9y;no;2333;yes;no;telephone;may;fri;811;1;-1;0;nonexistent;no
37;admin.;married;university.degree;no;1705;yes;yes;telephone;may;fri;221;2;-1;0;nonexistent;no
31;entrepreneur;married;basic.6y;no;2039;yes;no;telephone;may;fri;108;3;169;0;nonexistent;no
29;admin.;married;high.school;no;381;no;no;telephone;may;fri;288;3;189;0;nonexistent;no
50;technician;married;professional.course;no;3738;yes;no;telephone;may;fri;1003;1;305;0;nonexistent;no
30;admin.;married;university.degree;no;4401;no;no;telephone;may;fri;542;2;183;0;nonexistent;no
35;admin.;single;high.school;no;553;yes;no;telephone;may;fri;541;2;-1;0;nonexistent;no
43;admin.;divorced;high.school;no;-725;no;no;telephone;may;fri;198;2;-1;0;nonexistent;no
39;admin.;married;university.degree;unknown;67;no;no;telephone;may;fri;302;1;-1;0;nonexistent;no
57;management;married;university.degree;no;330;yes;no;telephone;may;fri;268;1;181;0;nonexistent;no
53;retired;married;basic.9y;no;5943;yes;no;telephone;may;fri;154;2;-1;0;nonexistent;no
37;management;married;university.degree;no;25;yes;no;telephone;may;fri;66;1;-1;0;nonexistent;no
41;technician;married;professional.course;no;316;no;no;telephone;may;fri;216;2;-1;0;nonexistent;no
29;technician;married;university.degree;no;4389;yes;no;telephone;may;fri;206;3;-1;0;nonexistent;no
30;management;married;university.degree;no;0;yes;no;telephone;may;fri;28;18;-1;0;nonexistent;no
32;self-employed;married;basic.9y;no;1389;no;no;telephone;may;fri;101;2;-1;0;nonexistent;no
51;technician;married;basic.6y;unknown;398;yes;yes;telephone;may;fri;168;1;180;0;nonexistent;no
38;admin.;single;university.degree;no;247;yes;no;telephone;may;fri;186;1;-1;0;nonexistent;no
58;management;married;university.degree;unknown;0;no;no;telephone;may;fri;472;1;-1;0;nonexistent;no
36;blue-collar;married;basic.6y;no;131;no;no;telephone;may;fri;189;2;-1;0;nonexistent;no
48;technician;divorced;professional.course;no;604;yes;yes;telephone;may;fri;215;2;-1;0;nonexistent;no
39;blue-collar;married;basic.6y;no;0;yes;no;telephone;may;fri;216;1;-1;0;nonexistent;no
35;blue-collar;married;basic.6y;unknown;238;no;no;telephone;may;fri;418;3;81;0;nonexistent;no
32;services;single;basic.6y;no;673;no;no;telephone;may;fri;361;1;260;0;nonexistent;no
32;blue-collar;married;basic.4y;unknown;7944;yes;no;telephone;may;fri;926;1;-1;0;nonexistent;no
34;blue-collar;married;high.school;no;3696;yes;no;telephone;may;fri;116;2;-1;0;nonexistent;no
41;self-employed;married;university.degree;no;347;yes;no;telephone;may;fri;150;6;-1;0;nonexistent;no
32;services;divorced;high.school;no;-199;yes;no;telephone;may;fri;228;2;299;0;nonexistent;no
38;admin.;married;university.degree;no;337;yes;no;telephone;may;fri;411;3;-1;0;nonexistent;no
41;blue-collar;divorced;basic.6y;no;5091;no;no;telephone;may;fri;253;2;-1;0;nonexistent;no
27;services;single;high.school;no;970;no;no;telephone;may;fri;144;2;-1;0;nonexistent;no
57;blue-collar;married;basic.9y;no;258;yes;no;telephone;may;fri;248;2;-1;0;nonexistent;no
37;housemaid;married;high.school;no;614;no;no;telephone;may;fri;138;6;-1;0;nonexistent;no
54;blue-collar;single;basic.4y;unknown;1929;unknown;unknown;telephone;may;fri;824;2;-1;0;nonexistent;no
43;blue-collar;married;basic.4y;unknown;2362;yes;no;telephone;may;fri;345;3;-1;0;nonexistent;no
44;retired;married;basic.9y;no;8121;yes;no;telephone;may;fri;147;42;-1;0;nonexistent;no
37;admin.;single;high.school;no;608;yes;no;telephone;may;fri;773;2;-1;0;nonexistent;no
37;blue-collar;married;basic.6y;unknown;3723;no;yes;telephone;may;fri;574;5;-1;0;nonexistent;no
50;admin.;divorced;university.degree;no;117;no;no;telephone;may;fri;122;6;-1;0;nonexistent;no
41;admin.;married;basic.6y;no;363;no;no;telephone;may;fri;193;2;-1;0;nonexistent;no
46;admin.;married;high.school;unknown;130;yes;no;telephone;may;fri;138;1;-1;0;nonexistent;no
32;blue-collar;married;basic.6y;unknown;2225;yes;no;telephone;may;fri;343;4;-1;0;nonexistent;no
31;services;single;professional.course;no;-105;no;no;telephone;may;fri;111;1;-1;0;nonexistent;no
40;management;married;university.degree;no;7687;no;no;telephone;may;fri;166;1;-1;0;nonexistent;no
43;blue-collar;married;basic.4y;no;222;yes;no;telephone;may;fri;469;2;-1;0;nonexistent;no
44;blue-collar;married;professional.course;no;736;unknown;unknown;telephone;may;fri;189;2;-1;0;nonexistent;no
41;management;married;university.degree;no;84;no;no;telephone;may;fri;106;6;-1;0;nonexistent;no
32;blue-collar;married;basic.6y;no;196;yes;no;telephone;may;fri;165;3;-1;0;nonexistent;no
49;services;married;high.school;unknown;2123;yes;yes;telephone;may;fri;178;1;-1;0;nonexistent;no
31;blue-collar;married;basic.6y;no;-482;yes;no;telephone;may;fri;364;2;-1;0;nonexistent;no
46;admin.;married;high.school;no;700;yes;no;telephone;may;fri;185;4;-1;0;nonexistent;no
38;technician;married;university.degree;unknown;1388;no;no;telephone;may;fri;224;4;-1;0;nonexistent;no
27;blue-collar;married;unknown;no;222;yes;no;telephone;may;fri;187;1;-1;0;nonexistent;no
31;blue-collar;married;basic.9y;no;592;no;no;telephone;may;fri;451;4;-1;0;nonexistent;no
47;services;married;professional.course;no;0;yes;no;telephone;may;fri;226;2;-1;0;nonexistent;no
39;blue-collar;single;professional.course;no;411;no;no;telephone;may;fri;128;2;-1;0;nonexistent;no
37;blue-collar;divorced;basic.4y;unknown;-104;yes;yes;telephone;may;fri;301;2;-1;0;nonexistent;no
52;technician;married;basic.9y;no;475;no;no;telephone;may;fri;97;1;-1;0;nonexistent;no
49;admin.;divorced;university.degree;no;181;no;no;telephone;may;fri;24;1;301;0;nonexistent;no
39;admin.;married;professional.course;no;653;yes;no;telephone;may;fri;232;1;-1;0;nonexistent;no
50;technician;married;high.school;no;0;yes;no;telephone;may;fri;893;3;-1;0;nonexistent;yes
49;admin.;single;university.degree;no;0;no;no;telephone;may;fri;201;3;84;0;nonexistent;no
39;blue-collar;married;basic.9y;no;942;yes;no;telephone;may;fri;83;2;119;0;nonexistent;no
35;blue-collar;married;basic.9y;no;13;yes;no;telephone;may;fri;339;2;-1;0;nonexistent;no
28;blue-collar;married;basic.9y;no;200;no;yes;telephone;may;fri;478;2;-1;0;nonexistent;no
40;blue-collar;married;basic.6y;unknown;660;yes;yes;telephone;may;fri;13;5;-1;0;nonexistent;no
40;blue-collar;married;basic.9y;unknown;1309;yes;no;telephone;may;fri;242;3;-1;0;nonexistent;no
53;services;single;high.school;unknown;-364;no;yes;telephone;may;fri;55;4;-1;0;nonexistent;no
49;blue-collar;married;basic.9y;unknown;-616;yes;no;telephone;may;fri;281;27;-1;0;nonexistent;no
55;technician;married;professional.course;no;2596;yes;yes;telephone;may;fri;210;1;-1;0;nonexistent;no
36;blue-collar;single;high.school;no;5802;yes;no;telephone;may;fri;423;2;104;0;nonexistent;no
45;blue-collar;married;basic.6y;unknown;568;no;no;telephone;may;fri;200;1;-1;0;nonexistent;no
36;blue-collar;married;basic.6y;unknown;296;yes;no;telephone;may;fri;109;2;-1;0;nonexistent;no
46;admin.;married;basic.9y;unknown;561;no;no;telephone;may;fri;233;2;-1;0;nonexistent;no
49;blue-collar;married;basic.4y;unknown;2894;yes;no;telephone;may;fri;133;2;-1;0;nonexistent;no
48;housemaid;divorced;basic.4y;unknown;2344;no;yes;telephone;may;fri;209;3;-1;0;nonexistent;no
49;blue-collar;divorced;basic.4y;no;1345;yes;no;telephone;may;fri;114;4;-1;0;nonexistent;no
49;technician;married;unknown;no;171;yes;no;telephone;may;fri;319;2;-1;0;nonexistent;no
32;admin.;single;university.degree;no;1838;no;no;telephone;may;fri;588;3;-1;0;nonexistent;yes
25;self-employed;married;university.degree;no;549;yes;no;telephone;may;fri;274;2;-1;0;nonexistent;no
26;blue-collar;married;basic.6y;unknown;1097;yes;yes;telephone;may;fri;353;2;208;0;nonexistent;no
33;technician;married;professional.course;no;1148;yes;no;telephone;may;fri;83;3;-1;0;nonexistent;no
37;admin.;single;high.school;no;3818;yes;yes;telephone;may;fri;123;2;-1;0;nonexistent;no
53;technician;divorced;professional.course;no;934;no;no;telephone;may;fri;327;2;-1;0;nonexistent;no
38;entrepreneur;married;university.degree;no;-637;yes;no;telephone;may;fri;167;4;-1;0;nonexistent;no
42;blue-collar;married;basic.6y;unknown;65;no;yes;telephone;may;fri;89;4;-1;0;nonexistent;no
48;blue-collar;married;high.school;no;24;no;no;telephone;may;fri;34;3;105;0;nonexistent;no
51;blue-collar;married;unknown;no;907;no;no;telephone;may;fri;208;2;-1;0;nonexistent;no
40;admin.;divorced;university.degree;no;100;yes;no;telephone;may;fri;117;2;-1;0;nonexistent;no
51;blue-collar;married;basic.9y;unknown;686;no;no;telephone;may;fri;304;2;-1;0;nonexistent;no
35;housemaid;married;high.school;no;3;yes;no;telephone;may;fri;82;7;-1;0;nonexistent;no
45;blue-collar;married;basic.6y;unknown;4692;no;no;telephone;may;fri;131;1;-1;0;nonexistent;no
35;blue-collar;married;basic.4y;unknown;-197;no;no;telephone;may;fri;25;14;-1;0;nonexistent;no
51;blue-collar;married;basic.9y;no;4335;yes;no;telephone;may;fri;76;4;-1;0;nonexistent;no
33;services;single;high.school;no;664;no;no;telephone;may;fri;777;2;-1;0;nonexistent;yes
37;admin.;single;high.school;no;307;no;no;telephone;may;fri;147;1;-1;0;nonexistent;no
34;blue-collar;married;basic.9y;no;5;yes;no;telephone;may;fri;243;1;-1;0;nonexistent;no
44;admin.;married;university.degree;unknown;-67;yes;no;telephone;may;fri;124;2;-1;0;nonexistent;no
53;entrepreneur;married;university.degree;unknown;3754;no;yes;telephone;may;fri;199;2;98;0;nonexistent;no
40;admin.;married;professional.course;unknown;1139;yes;no;telephone;may;fri;488;1;-1;0;nonexistent;no
40;management;divorced;university.degree;unknown;250;yes;no;telephone;may;fri;157;1;-1;0;nonexistent;no
32;technician;single;professional.course;no;3695;no;no;telephone;may;fri;700;3;353;0;nonexistent;no
58;blue-collar;married;basic.4y;no;1025;yes;no;telephone;may;fri;281;1;-1;0;nonexistent;no
41;services;divorced;unknown;no;328;no;no;telephone;may;fri;211;3;-1;0;nonexistent;no
35;student;single;high.school;no;0;yes;no;telephone;may;fri;160;3;28;0;nonexistent;no
47;admin.;married;university.degree;no;6203;yes;no;telephone;may;fri;138;6;-1;0;nonexistent;no
52;technician;married;unknown;unknown;1904;yes;no;telephone;may;fri;553;2;-1;0;nonexistent;no
33;self-employed;single;university.degree;no;347;no;no;telephone;may;fri;92;1;-1;0;nonexistent;no
34;management;married;university.degree;no;1289;yes;no;telephone;may;fri;247;1;-1;0;nonexistent;no
38;services;married;high.school;unknown;129;no;no;telephone;may;fri;50;3;-1;0;nonexistent;no
48;services;married;professional.course;no;178;yes;no;telephone;may;fri;253;1;-1;0;nonexistent;no
38;admin.;single;university.degree;no;81;yes;no;telephone;may;fri;153;4;-1;0;nonexistent;no
40;entrepreneur;married;high.school;no;599;no;yes;telephone;may;fri;241;2;-1;0;nonexistent;no
26;services;single;high.school;no;190;no;no;telephone;may;fri;211;4;-1;0;nonexistent;no
42;self-employed;married;university.degree;no;0;no;no;telephone;may;fri;493;2;-1;0;nonexistent;no
60;retired;married;high.school;unknown;563;yes;no;telephone;may;fri;597;6;168;0;nonexistent;yes
35;student;single;university.degree;unknown;105;no;yes;telephone;may;fri;107;2;-1;0;nonexistent;no
59;technician;married;professional.course;no;3518;yes;no;telephone;may;fri;1438;2;-1;0;nonexistent;no
43;management;married;high.school;no;248;no;no;telephone;may;fri;172;3;126;0;nonexistent;no
33;admin.;married;high.school;no;961;no;no;telephone;may;fri;159;3;-1;0;nonexistent;no
47;management;divorced;university.degree;no;640;yes;no;telephone;may;fri;29;3;-1;0;nonexistent;no
30;blue-collar;single;high.school;no;1144;no;no;telephone;may;fri;76;2;-1;0;nonexistent;no
35;blue-collar;married;basic.4y;no;0;yes;no;telephone;may;fri;185;4;-1;0;nonexistent;no
31;admin.;single;university.degree;no;4381;yes;no;telephone;may;fri;569;3;-1;0;nonexistent;no
45;blue-collar;married;illiterate;unknown;1134;no;yes;telephone;may;fri;333;2;-1;0;nonexistent;no
33;management;married;university.degree;no;570;yes;no;telephone;may;fri;95;4;-1;0;nonexistent;no
60;retired;married;basic.4y;unknown;0;yes;no;telephone;may;fri;557;2;-1;0;nonexistent;no
46;entrepreneur;married;unknown;unknown;357;yes;no;telephone;may;fri;160;3;103;0;nonexistent;no
31;blue-collar;divorced;basic.9y;no;593;yes;no;telephone;may;fri;209;3;-1;0;nonexistent;no
56;management;married;unknown;no;229;yes;no;telephone;may;fri;335;3;-1;0;nonexistent;no
